State,Date,Cumulative_Cases,Daily_Cases,Avg7_Cases,Cumulative_Deaths,Daily_Deaths,Avg7_Deaths,Population
,4/2/20,"3,013",80,274,36,12,5,"6,829,174"
,4/3/20,"3,067",54,250,41,5,5,"6,829,174"
,4/4/20,"3,322",255,259,50,9,6,"6,829,174"
,4/5/20,"3,633",311,273,53,3,6,"6,829,174"
,4/6/20,"3,802",169,269,65,12,7,"6,829,174"
,4/7/20,"4,139",337,250,72,7,7,"6,829,174"
,4/8/20,"4,363",224,204,80,8,8,"6,829,174"
,4/9/20,"4,634",271,232,94,14,8,"6,829,174"
,4/10/20,"4,891",257,261,98,4,8,"6,829,174"
,4/11/20,"5,132",241,259,106,8,8,"6,829,174"
,4/12/20,"5,508",376,268,106,0,8,"6,829,174"
,4/13/20,"5,610",102,258,109,3,6,"6,829,174"
,4/14/20,"5,827",217,241,124,15,7,"6,829,174"
,4/15/20,"5,827",0,209,124,0,6,"6,829,174"
,4/16/20,"6,166",339,219,136,12,6,"6,829,174"
,4/17/20,"6,263",97,196,141,5,6,"6,829,174"
,4/18/20,"6,589",326,208,142,1,5,"6,829,174"
,4/19/20,"7,070",481,223,148,6,6,"6,829,174"
,4/20/20,"7,238",168,233,152,4,6,"6,829,174"
,4/21/20,"7,394",156,224,157,5,5,"6,829,174"
,4/22/20,"7,394",0,224,157,0,5,"6,829,174"
,4/23/20,"8,266",872,300,171,14,5,"6,829,174"
,4/24/20,"8,728",462,352,169,-2,4,"6,829,174"
,4/25/20,"9,189",461,371,177,8,5,"6,829,174"
,4/26/20,"9,667",478,371,181,4,5,"6,829,174"
,4/27/20,"9,918",251,383,184,3,5,"6,829,174"
,4/28/20,"10,052",134,380,188,4,4,"6,829,174"
,4/29/20,"10,366",314,425,195,7,5,"6,829,174"
,4/30/20,"10,735",369,353,199,4,4,"6,829,174"
,5/1/20,"11,891","1,156",452,204,5,5,"6,829,174"
,5/2/20,"12,661",770,496,209,5,5,"6,829,174"
,5/3/20,"13,177",516,501,210,1,4,"6,829,174"
,5/4/20,"13,571",394,522,219,9,5,"6,829,174"
,5/5/20,"13,690",119,520,226,7,5,"6,829,174"
,5/6/20,"13,938",248,510,239,13,6,"6,829,174"
,5/7/20,"14,096",158,480,238,-1,6,"6,829,174"
,5/8/20,"14,441",345,364,242,4,5,"6,829,174"
,5/9/20,"14,768",327,301,242,0,5,"6,829,174"
,5/10/20,"14,985",217,258,243,1,5,"6,829,174"
,5/11/20,"15,544",559,282,251,8,5,"6,829,174"
,5/12/20,"16,111",567,346,266,15,6,"6,829,174"
,5/13/20,"16,370",259,347,273,7,5,"6,829,174"
,5/14/20,"16,699",329,372,287,14,7,"6,829,174"
,5/15/20,"16,960",261,360,290,3,7,"6,829,174"
,5/16/20,"17,263",303,356,295,5,8,"6,829,174"
,5/17/20,"17,359",96,339,298,3,8,"6,829,174"
,5/18/20,"18,011",652,352,301,3,7,"6,829,174"
,5/19/20,"18,412",401,329,305,4,6,"6,829,174"
,5/20/20,"18,412",0,292,305,0,5,"6,829,174"
,5/21/20,"18,961",549,323,313,8,4,"6,829,174"
,5/22/20,"19,394",433,348,315,2,4,"6,829,174"
,5/23/20,"19,785",391,360,329,14,5,"6,829,174"
,5/24/20,"20,111",326,393,336,7,5,"6,829,174"
,5/25/20,"20,535",424,361,338,2,5,"6,829,174"
,5/26/20,"20,895",360,355,343,5,5,"6,829,174"
,5/27/20,"21,285",390,410,353,10,7,"6,829,174"
,5/28/20,"21,679",394,388,356,3,6,"6,829,174"
,5/29/20,"22,063",384,381,361,5,7,"6,829,174"
,5/30/20,"22,566",503,397,364,3,5,"6,829,174"
,5/31/20,"22,566",0,351,364,0,4,"6,829,174"
,6/1/20,"22,566",0,290,364,0,4,"6,829,174"
,6/2/20,"24,342","1,776",492,381,17,5,"6,829,174"
,6/3/20,"24,833",491,507,388,7,5,"6,829,174"
,6/4/20,"25,190",357,502,401,13,6,"6,829,174"
,6/5/20,"25,664",474,514,408,7,7,"6,829,174"
,6/6/20,"26,177",513,516,417,9,8,"6,829,174"
,6/7/20,"26,493",316,561,418,1,8,"6,829,174"
,6/8/20,"27,005",512,634,421,3,8,"6,829,174"
,6/9/20,"27,575",570,462,435,14,8,"6,829,174"
,6/10/20,"27,930",355,442,437,2,7,"6,829,174"
,6/11/20,"28,340",410,450,441,4,6,"6,829,174"
,6/12/20,"29,118",778,493,466,25,8,"6,829,174"
,6/13/20,"29,549",431,482,472,6,8,"6,829,174"
,6/14/20,"30,343",794,550,474,2,8,"6,829,174"
,6/15/20,"31,004",661,571,482,8,9,"6,829,174"
,6/16/20,"31,751",747,597,493,11,8,"6,829,174"
,6/17/20,"32,114",363,598,498,5,9,"6,829,174"
,6/18/20,"32,770",656,633,508,10,10,"6,829,174"
,6/19/20,"34,017","1,247",700,515,7,7,"6,829,174"
,6/20/20,"34,446",429,700,524,9,7,"6,829,174"
,6/21/20,"35,102",656,680,526,2,7,"6,829,174"
,6/22/20,"35,553",451,650,531,5,7,"6,829,174"
,6/23/20,"36,303",750,650,542,11,7,"6,829,174"
,6/24/20,"37,235",932,732,556,14,8,"6,829,174"
,6/25/20,"38,034",799,752,567,11,8,"6,829,174"
,6/26/20,"39,444","1,410",775,577,10,9,"6,829,174"
,6/27/20,"40,172",728,818,584,7,9,"6,829,174"
,6/28/20,"40,172",0,724,584,0,8,"6,829,174"
,6/29/20,"42,297","2,125",963,592,8,9,"6,829,174"
,6/30/20,"43,509","1,212","1,029",604,12,9,"6,829,174"
,7/1/20,"45,315","1,806","1,154",609,5,8,"6,829,174"
,7/2/20,"46,890","1,575","1,265",620,11,8,"6,829,174"
,7/3/20,"48,712","1,822","1,324",633,13,8,"6,829,174"
,7/4/20,"50,140","1,428","1,424",637,4,8,"6,829,174"
,7/5/20,"51,316","1,176","1,592",645,8,9,"6,829,174"
,7/6/20,"52,039",723,"1,392",652,7,9,"6,829,174"
,7/7/20,"53,514","1,475","1,429",665,13,9,"6,829,174"
,7/8/20,"55,986","2,472","1,524",685,20,11,"6,829,174"
,7/9/20,"57,591","1,605","1,529",710,25,13,"6,829,174"
,7/10/20,"59,546","1,955","1,548",723,13,13,"6,829,174"
,7/11/20,"61,006","1,460","1,552",738,15,14,"6,829,174"
,7/12/20,"61,960",954,"1,521",741,3,14,"6,829,174"
,7/13/20,"65,274","3,314","1,891",749,8,14,"6,829,174"
,7/14/20,"66,788","1,514","1,896",767,18,15,"6,829,174"
,7/15/20,"69,061","2,273","1,868",783,16,14,"6,829,174"
,7/16/20,"71,540","2,479","1,993",796,13,12,"6,829,174"
,7/17/20,"73,819","2,279","2,039",815,19,13,"6,829,174"
,7/18/20,"76,336","2,517","2,190",838,23,14,"6,829,174"
,7/19/20,"78,115","1,779","2,308",843,5,15,"6,829,174"
,7/20/20,"79,754","1,639","2,069",847,4,14,"6,829,174"
,7/21/20,"81,944","2,190","2,165",871,24,15,"6,829,174"
,7/22/20,"84,417","2,473","2,194",888,17,15,"6,829,174"
,7/23/20,"86,987","2,570","2,207",925,37,18,"6,829,174"
,7/24/20,"89,078","2,091","2,180",938,13,18,"6,829,174"
,7/25/20,"90,796","1,718","2,066",964,26,18,"6,829,174"
Texas,1/22/20,0,,,0,,,"28,995,881"
,1/23/20,0,0,0,0,0,0,"28,995,881"
,1/24/20,0,0,0,0,0,0,"28,995,881"
,1/25/20,0,0,0,0,0,0,"28,995,881"
,1/26/20,0,0,0,0,0,0,"28,995,881"
,1/27/20,0,0,0,0,0,0,"28,995,881"
,1/28/20,0,0,0,0,0,0,"28,995,881"
,1/29/20,0,0,0,0,0,0,"28,995,881"
,1/30/20,0,0,0,0,0,0,"28,995,881"
,1/31/20,0,0,0,0,0,0,"28,995,881"
,2/1/20,0,0,0,0,0,0,"28,995,881"
,2/2/20,0,0,0,0,0,0,"28,995,881"
,2/3/20,0,0,0,0,0,0,"28,995,881"
,2/4/20,0,0,0,0,0,0,"28,995,881"
,2/5/20,0,0,0,0,0,0,"28,995,881"
,2/6/20,0,0,0,0,0,0,"28,995,881"
,2/7/20,0,0,0,0,0,0,"28,995,881"
,2/8/20,0,0,0,0,0,0,"28,995,881"
,2/9/20,0,0,0,0,0,0,"28,995,881"
,2/10/20,0,0,0,0,0,0,"28,995,881"
,2/11/20,0,0,0,0,0,0,"28,995,881"
,2/12/20,0,0,0,0,0,0,"28,995,881"
,2/13/20,0,0,0,0,0,0,"28,995,881"
,2/14/20,0,0,0,0,0,0,"28,995,881"
,2/15/20,0,0,0,0,0,0,"28,995,881"
,2/16/20,0,0,0,0,0,0,"28,995,881"
,2/17/20,0,0,0,0,0,0,"28,995,881"
,2/18/20,0,0,0,0,0,0,"28,995,881"
,2/19/20,0,0,0,0,0,0,"28,995,881"
,2/20/20,0,0,0,0,0,0,"28,995,881"
,2/21/20,0,0,0,0,0,0,"28,995,881"
,2/22/20,0,0,0,0,0,0,"28,995,881"
,2/23/20,0,0,0,0,0,0,"28,995,881"
,2/24/20,0,0,0,0,0,0,"28,995,881"
,2/25/20,0,0,0,0,0,0,"28,995,881"
,2/26/20,0,0,0,0,0,0,"28,995,881"
,2/27/20,0,0,0,0,0,0,"28,995,881"
,2/28/20,0,0,0,0,0,0,"28,995,881"
,2/29/20,0,0,0,0,0,0,"28,995,881"
,3/1/20,0,0,0,0,0,0,"28,995,881"
,3/2/20,0,0,0,0,0,0,"28,995,881"
,3/3/20,0,0,0,0,0,0,"28,995,881"
,3/4/20,0,0,0,0,0,0,"28,995,881"
,3/5/20,3,3,0,0,0,0,"28,995,881"
,3/6/20,4,1,1,0,0,0,"28,995,881"
,3/7/20,8,4,1,0,0,0,"28,995,881"
,3/8/20,11,3,2,0,0,0,"28,995,881"
,3/9/20,13,2,2,0,0,0,"28,995,881"
,3/10/20,16,3,2,0,0,0,"28,995,881"
,3/11/20,21,5,3,0,0,0,"28,995,881"
,3/12/20,27,6,3,0,0,0,"28,995,881"
,3/13/20,44,17,6,0,0,0,"28,995,881"
,3/14/20,60,16,7,0,0,0,"28,995,881"
,3/15/20,63,3,7,0,0,0,"28,995,881"
,3/16/20,85,22,10,0,0,0,"28,995,881"
,3/17/20,110,25,13,1,1,0,"28,995,881"
,3/18/20,196,86,25,3,2,0,"28,995,881"
,3/19/20,306,110,40,5,2,1,"28,995,881"
,3/20/20,429,123,55,4,-1,1,"28,995,881"
,3/21/20,582,153,75,5,1,1,"28,995,881"
,3/22/20,643,61,83,7,2,1,"28,995,881"
,3/23/20,758,115,96,9,2,1,"28,995,881"
,3/24/20,955,197,121,12,3,2,"28,995,881"
,3/25/20,"1,229",274,148,15,3,2,"28,995,881"
,3/26/20,"1,563",334,180,21,6,2,"28,995,881"
,3/27/20,"1,937",374,215,26,5,3,"28,995,881"
,3/28/20,"2,455",518,268,30,4,4,"28,995,881"
,3/29/20,"2,792",337,307,37,7,4,"28,995,881"
,3/30/20,"3,147",355,341,45,8,5,"28,995,881"
,3/31/20,"3,809",662,408,54,9,6,"28,995,881"
,4/1/20,"4,355",546,447,66,12,7,"28,995,881"
,4/2/20,"5,069",714,501,77,11,8,"28,995,881"
,4/3/20,"5,734",665,542,100,23,11,"28,995,881"
,4/4/20,"6,567",833,587,116,16,12,"28,995,881"
,4/5/20,"7,209",642,631,136,20,14,"28,995,881"
,4/6/20,"8,043",834,699,150,14,15,"28,995,881"
,4/7/20,"8,925",882,731,160,10,15,"28,995,881"
,4/8/20,"9,777",852,775,189,29,18,"28,995,881"
,4/9/20,"11,208","1,431",877,210,21,19,"28,995,881"
,4/10/20,"12,105",897,910,238,28,20,"28,995,881"
,4/11/20,"13,023",918,922,266,28,21,"28,995,881"
,4/12/20,"13,677",654,924,283,17,21,"28,995,881"
,4/13/20,"14,275",598,890,305,22,22,"28,995,881"
,4/14/20,"15,006",731,869,342,37,26,"28,995,881"
,4/15/20,"15,907",901,876,375,33,27,"28,995,881"
,4/16/20,"16,876",969,810,414,39,29,"28,995,881"
,4/17/20,"17,849",973,821,451,37,30,"28,995,881"
,4/18/20,"18,704",855,812,476,25,30,"28,995,881"
,4/19/20,"19,260",556,798,490,14,30,"28,995,881"
,4/20/20,"19,751",491,782,507,17,29,"28,995,881"
,4/21/20,"20,664",913,808,537,30,28,"28,995,881"
,4/22/20,"21,321",657,773,556,19,26,"28,995,881"
,4/23/20,"22,650","1,329",825,604,48,27,"28,995,881"
,4/24/20,"23,642",992,828,624,20,25,"28,995,881"
,4/25/20,"24,153",511,778,638,14,23,"28,995,881"
,4/26/20,"24,967",814,815,651,13,23,"28,995,881"
,4/27/20,"25,412",445,809,668,17,23,"28,995,881"
,4/28/20,"26,357",945,813,719,51,26,"28,995,881"
,4/29/20,"27,369","1,012",864,759,40,29,"28,995,881"
,4/30/20,"28,727","1,358",868,812,53,30,"28,995,881"
,5/1/20,"29,692",965,864,840,28,31,"28,995,881"
,5/2/20,"30,917","1,225",966,863,23,32,"28,995,881"
,5/3/20,"31,998","1,081","1,004",878,15,32,"28,995,881"
,5/4/20,"32,783",785,"1,053",901,23,33,"28,995,881"
,5/5/20,"33,912","1,129","1,079",925,24,29,"28,995,881"
,5/6/20,"34,928","1,016","1,080",954,29,28,"28,995,881"
,5/7/20,"36,036","1,108","1,044",985,31,25,"28,995,881"
,5/8/20,"37,246","1,210","1,079","1,025",40,26,"28,995,881"
,5/9/20,"38,394","1,148","1,068","1,066",41,29,"28,995,881"
,5/10/20,"39,258",864,"1,037","1,094",28,31,"28,995,881"
,5/11/20,"40,555","1,297","1,110","1,117",23,31,"28,995,881"
,5/12/20,"41,668","1,113","1,108","1,149",32,32,"28,995,881"
,5/13/20,"43,020","1,352","1,156","1,172",23,31,"28,995,881"
,5/14/20,"44,480","1,460","1,206","1,235",63,36,"28,995,881"
,5/15/20,"45,721","1,241","1,211","1,280",45,36,"28,995,881"
,5/16/20,"47,452","1,731","1,294","1,318",38,36,"28,995,881"
,5/17/20,"48,396",944,"1,305","1,343",25,36,"28,995,881"
,5/18/20,"49,177",781,"1,232","1,350",7,33,"28,995,881"
,5/19/20,"50,552","1,375","1,269","1,388",38,34,"28,995,881"
,5/20/20,"51,859","1,307","1,263","1,431",43,37,"28,995,881"
,5/21/20,"53,053","1,194","1,225","1,460",29,32,"28,995,881"
,5/22/20,"53,539",486,"1,117","1,470",10,27,"28,995,881"
,5/23/20,"54,776","1,237","1,046","1,478",8,23,"28,995,881"
,5/24/20,"55,861","1,085","1,066","1,528",50,26,"28,995,881"
,5/25/20,"56,409",548,"1,033","1,533",5,26,"28,995,881"
,5/26/20,"57,230",821,954,"1,546",13,23,"28,995,881"
,5/27/20,"58,542","1,312",955,"1,581",35,21,"28,995,881"
,5/28/20,"60,395","1,853","1,049","1,611",30,22,"28,995,881"
,5/29/20,"60,901",506,"1,052","1,619",8,21,"28,995,881"
,5/30/20,"62,894","1,993","1,160","1,657",38,26,"28,995,881"
,5/31/20,"64,652","1,758","1,256","1,675",18,21,"28,995,881"
,6/1/20,"65,593",941,"1,312","1,683",8,21,"28,995,881"
,6/2/20,"67,310","1,717","1,440","1,716",33,24,"28,995,881"
,6/3/20,"68,877","1,567","1,476","1,744",28,23,"28,995,881"
,6/4/20,"70,555","1,678","1,451","1,776",32,24,"28,995,881"
,6/5/20,"72,548","1,993","1,664","1,812",36,28,"28,995,881"
,6/6/20,"74,470","1,922","1,654","1,833",21,25,"28,995,881"
,6/7/20,"75,408",938,"1,537","1,841",8,24,"28,995,881"
,6/8/20,"76,463","1,055","1,553","1,848",7,24,"28,995,881"
,6/9/20,"78,208","1,745","1,557","1,867",19,22,"28,995,881"
,6/10/20,"80,777","2,569","1,700","1,905",38,23,"28,995,881"
,6/11/20,"82,658","1,881","1,729","1,930",25,22,"28,995,881"
,6/12/20,"84,927","2,269","1,768","1,956",26,21,"28,995,881"
,6/13/20,"86,915","1,988","1,778","1,971",15,20,"28,995,881"
,6/14/20,"88,523","1,608","1,874","1,984",13,20,"28,995,881"
,6/15/20,"90,211","1,688","1,964","2,001",17,22,"28,995,881"
,6/16/20,"93,569","3,358","2,194","2,049",48,26,"28,995,881"
,6/17/20,"97,699","4,130","2,417","2,089",40,26,"28,995,881"
,6/18/20,"101,259","3,560","2,657","2,129",40,28,"28,995,881"
,6/19/20,"105,394","4,135","2,924","2,158",29,29,"28,995,881"
,6/20/20,"109,581","4,187","3,238","2,183",25,30,"28,995,881"
,6/21/20,"112,944","3,363","3,489","2,191",8,30,"28,995,881"
,6/22/20,"117,790","4,846","3,940","2,207",16,29,"28,995,881"
,6/23/20,"122,932","5,142","4,195","2,236",29,27,"28,995,881"
,6/24/20,"128,132","5,200","4,348","2,270",34,26,"28,995,881"
,6/25/20,"134,558","6,426","4,757","2,317",47,27,"28,995,881"
,6/26/20,"140,173","5,615","4,968","2,354",37,28,"28,995,881"
,6/27/20,"145,894","5,721","5,188","2,388",34,29,"28,995,881"
,6/28/20,"150,722","4,828","5,397","2,403",15,30,"28,995,881"
,6/29/20,"156,706","5,984","5,559","2,416",13,30,"28,995,881"
,6/30/20,"163,060","6,354","5,733","2,455",39,31,"28,995,881"
,7/1/20,"172,368","9,308","6,319","2,503",48,33,"28,995,881"
,7/2/20,"179,137","6,769","6,368","2,542",39,32,"28,995,881"
,7/3/20,"186,799","7,662","6,661","2,600",58,35,"28,995,881"
,7/4/20,"193,958","7,159","6,866","2,620",20,33,"28,995,881"
,7/5/20,"197,421","3,463","6,671","2,641",21,34,"28,995,881"
,7/6/20,"205,642","8,221","6,991","2,677",36,37,"28,995,881"
,7/7/20,"216,026","10,384","7,567","2,778",101,46,"28,995,881"
,7/8/20,"224,929","8,903","7,509","2,875",97,53,"28,995,881"
,7/9/20,"236,541","11,612","8,201","3,006",131,66,"28,995,881"
,7/10/20,"245,920","9,379","8,446","3,071",65,67,"28,995,881"
,7/11/20,"254,415","8,495","8,637","3,138",67,74,"28,995,881"
,7/12/20,"262,762","8,347","9,334","3,216",78,82,"28,995,881"
,7/13/20,"269,778","7,016","9,162","3,276",60,86,"28,995,881"
,7/14/20,"279,577","9,799","9,079","3,362",86,83,"28,995,881"
,7/15/20,"290,892","11,315","9,423","3,506",144,90,"28,995,881"
,7/16/20,"305,854","14,962","9,902","3,657",151,93,"28,995,881"
,7/17/20,"317,768","11,914","10,264","3,820",163,107,"28,995,881"
,7/18/20,"327,106","9,338","10,384","3,939",119,114,"28,995,881"
,7/19/20,"335,257","8,151","10,356","4,012",73,114,"28,995,881"
,7/20/20,"343,783","8,526","10,572","4,106",94,119,"28,995,881"
,7/21/20,"351,071","7,288","10,213","4,213",107,122,"28,995,881"
,7/22/20,"363,615","12,544","10,389","4,453",240,135,"28,995,881"
,7/23/20,"373,037","9,422","9,598","4,636",183,140,"28,995,881"
,7/24/20,"380,364","7,327","8,942","4,804",168,141,"28,995,881"
,7/25/20,"390,286","9,922","9,026","4,990",186,150,"28,995,881"
Utah,1/22/20,0,,,0,,,"3,205,958"
,1/23/20,0,0,0,0,0,0,"3,205,958"
,1/24/20,0,0,0,0,0,0,"3,205,958"
,1/25/20,0,0,0,0,0,0,"3,205,958"
,1/26/20,0,0,0,0,0,0,"3,205,958"
,1/27/20,0,0,0,0,0,0,"3,205,958"
,1/28/20,0,0,0,0,0,0,"3,205,958"
,1/29/20,0,0,0,0,0,0,"3,205,958"
,1/30/20,0,0,0,0,0,0,"3,205,958"
,1/31/20,0,0,0,0,0,0,"3,205,958"
,2/1/20,0,0,0,0,0,0,"3,205,958"
,2/2/20,0,0,0,0,0,0,"3,205,958"
,2/3/20,0,0,0,0,0,0,"3,205,958"
,2/4/20,0,0,0,0,0,0,"3,205,958"
,2/5/20,0,0,0,0,0,0,"3,205,958"
,2/6/20,0,0,0,0,0,0,"3,205,958"
,2/7/20,0,0,0,0,0,0,"3,205,958"
,2/8/20,0,0,0,0,0,0,"3,205,958"
,2/9/20,0,0,0,0,0,0,"3,205,958"
,2/10/20,0,0,0,0,0,0,"3,205,958"
,2/11/20,0,0,0,0,0,0,"3,205,958"
,2/12/20,0,0,0,0,0,0,"3,205,958"
,2/13/20,0,0,0,0,0,0,"3,205,958"
,2/14/20,0,0,0,0,0,0,"3,205,958"
,2/15/20,0,0,0,0,0,0,"3,205,958"
,2/16/20,0,0,0,0,0,0,"3,205,958"
,2/17/20,0,0,0,0,0,0,"3,205,958"
,2/18/20,0,0,0,0,0,0,"3,205,958"
,2/19/20,0,0,0,0,0,0,"3,205,958"
,2/20/20,0,0,0,0,0,0,"3,205,958"
,2/21/20,0,0,0,0,0,0,"3,205,958"
,2/22/20,0,0,0,0,0,0,"3,205,958"
,2/23/20,0,0,0,0,0,0,"3,205,958"
,2/24/20,0,0,0,0,0,0,"3,205,958"
,2/25/20,0,0,0,0,0,0,"3,205,958"
,2/26/20,0,0,0,0,0,0,"3,205,958"
,2/27/20,0,0,0,0,0,0,"3,205,958"
,2/28/20,0,0,0,0,0,0,"3,205,958"
,2/29/20,0,0,0,0,0,0,"3,205,958"
,3/1/20,0,0,0,0,0,0,"3,205,958"
,3/2/20,0,0,0,0,0,0,"3,205,958"
,3/3/20,0,0,0,0,0,0,"3,205,958"
,3/4/20,0,0,0,0,0,0,"3,205,958"
,3/5/20,0,0,0,0,0,0,"3,205,958"
,3/6/20,0,0,0,0,0,0,"3,205,958"
,3/7/20,1,1,0,0,0,0,"3,205,958"
,3/8/20,1,0,0,0,0,0,"3,205,958"
,3/9/20,1,0,0,0,0,0,"3,205,958"
,3/10/20,2,1,0,0,0,0,"3,205,958"
,3/11/20,3,1,0,0,0,0,"3,205,958"
,3/12/20,3,0,0,0,0,0,"3,205,958"
,3/13/20,9,6,1,0,0,0,"3,205,958"
,3/14/20,10,1,1,0,0,0,"3,205,958"
,3/15/20,18,8,2,0,0,0,"3,205,958"
,3/16/20,28,10,4,0,0,0,"3,205,958"
,3/17/20,39,11,5,0,0,0,"3,205,958"
,3/18/20,47,8,6,0,0,0,"3,205,958"
,3/19/20,62,15,8,0,0,0,"3,205,958"
,3/20/20,95,33,12,0,0,0,"3,205,958"
,3/21/20,118,23,15,0,0,0,"3,205,958"
,3/22/20,162,44,21,1,1,0,"3,205,958"
,3/23/20,257,95,33,1,0,0,"3,205,958"
,3/24/20,298,41,37,1,0,0,"3,205,958"
,3/25/20,340,42,42,1,0,0,"3,205,958"
,3/26/20,396,56,48,1,0,0,"3,205,958"
,3/27/20,472,76,54,1,0,0,"3,205,958"
,3/28/20,602,130,69,1,0,0,"3,205,958"
,3/29/20,720,118,80,2,1,0,"3,205,958"
,3/30/20,798,78,77,4,2,0,"3,205,958"
,3/31/20,888,90,84,5,1,1,"3,205,958"
,4/1/20,888,0,78,5,0,1,"3,205,958"
,4/2/20,"1,086",198,99,7,2,1,"3,205,958"
,4/3/20,"1,248",162,111,7,0,1,"3,205,958"
,4/4/20,"1,428",180,118,8,1,1,"3,205,958"
,4/5/20,"1,601",173,126,8,0,1,"3,205,958"
,4/6/20,"1,678",77,126,13,5,1,"3,205,958"
,4/7/20,"1,739",61,122,13,0,1,"3,205,958"
,4/8/20,"1,848",109,137,13,0,1,"3,205,958"
,4/9/20,"1,856",8,110,13,0,1,"3,205,958"
,4/10/20,"2,103",247,122,17,4,1,"3,205,958"
,4/11/20,"2,207",104,111,18,1,1,"3,205,958"
,4/12/20,"2,303",96,100,18,0,1,"3,205,958"
,4/13/20,"2,363",60,98,13,-5,0,"3,205,958"
,4/14/20,"2,417",54,97,18,5,1,"3,205,958"
,4/15/20,"2,548",131,100,20,2,1,"3,205,958"
,4/16/20,"2,683",135,118,20,0,1,"3,205,958"
,4/17/20,"2,793",110,99,23,3,1,"3,205,958"
,4/18/20,"2,917",124,101,25,2,1,"3,205,958"
,4/19/20,"3,069",152,109,27,2,1,"3,205,958"
,4/20/20,"3,213",144,121,28,1,2,"3,205,958"
,4/21/20,"3,297",84,126,32,4,2,"3,205,958"
,4/22/20,"3,445",148,128,32,0,2,"3,205,958"
,4/23/20,"3,612",167,133,35,3,2,"3,205,958"
,4/24/20,"3,782",170,141,39,4,2,"3,205,958"
,4/25/20,"3,948",166,147,41,2,2,"3,205,958"
,4/26/20,"4,123",175,151,41,0,2,"3,205,958"
,4/27/20,"4,236",113,146,41,0,2,"3,205,958"
,4/28/20,"4,345",109,150,41,0,1,"3,205,958"
,4/29/20,"4,497",152,150,45,4,2,"3,205,958"
,4/30/20,"4,672",175,151,46,1,2,"3,205,958"
,5/1/20,"4,828",156,149,46,0,1,"3,205,958"
,5/2/20,"4,985",157,148,49,3,1,"3,205,958"
,5/3/20,"5,175",190,150,50,1,1,"3,205,958"
,5/4/20,"5,317",142,154,50,0,1,"3,205,958"
,5/5/20,"5,449",132,158,56,6,2,"3,205,958"
,5/6/20,"5,595",146,157,58,2,2,"3,205,958"
,5/7/20,"5,724",129,150,61,3,2,"3,205,958"
,5/8/20,"5,919",195,156,61,0,2,"3,205,958"
,5/9/20,"6,103",184,160,66,5,2,"3,205,958"
,5/10/20,"6,251",148,154,67,1,2,"3,205,958"
,5/11/20,"6,362",111,149,68,1,3,"3,205,958"
,5/12/20,"6,432",70,140,73,5,2,"3,205,958"
,5/13/20,"6,620",188,146,75,2,2,"3,205,958"
,5/14/20,"6,749",129,146,75,0,2,"3,205,958"
,5/15/20,"6,913",164,142,77,2,2,"3,205,958"
,5/16/20,"7,068",155,138,78,1,2,"3,205,958"
,5/17/20,"7,238",170,141,80,2,2,"3,205,958"
,5/18/20,"7,384",146,146,80,0,2,"3,205,958"
,5/19/20,"7,518",134,155,88,8,2,"3,205,958"
,5/20/20,"7,710",192,156,90,2,2,"3,205,958"
,5/21/20,"7,874",164,161,92,2,2,"3,205,958"
,5/22/20,"8,057",183,163,93,1,2,"3,205,958"
,5/23/20,"8,260",203,170,97,4,3,"3,205,958"
,5/24/20,"8,392",132,165,97,0,2,"3,205,958"
,5/25/20,"8,521",129,162,98,1,3,"3,205,958"
,5/26/20,"8,620",99,157,101,3,2,"3,205,958"
,5/27/20,"8,706",86,142,105,4,2,"3,205,958"
,5/28/20,"8,921",215,150,106,1,2,"3,205,958"
,5/29/20,"9,264",343,172,107,1,2,"3,205,958"
,5/30/20,"9,533",269,182,112,5,2,"3,205,958"
,5/31/20,"9,797",264,201,113,1,2,"3,205,958"
,6/1/20,"9,999",202,211,113,0,2,"3,205,958"
,6/2/20,"10,202",203,226,113,0,2,"3,205,958"
,6/3/20,"10,497",295,256,117,4,2,"3,205,958"
,6/4/20,"10,813",316,270,117,0,2,"3,205,958"
,6/5/20,"11,252",439,284,120,3,2,"3,205,958"
,6/6/20,"11,798",546,324,121,1,1,"3,205,958"
,6/7/20,"12,066",268,324,121,0,1,"3,205,958"
,6/8/20,"12,322",256,332,124,3,2,"3,205,958"
,6/9/20,"12,559",237,337,127,3,2,"3,205,958"
,6/10/20,"12,864",305,338,128,1,2,"3,205,958"
,6/11/20,"13,252",388,348,131,3,2,"3,205,958"
,6/12/20,"13,577",325,332,139,8,3,"3,205,958"
,6/13/20,"13,981",404,312,139,0,3,"3,205,958"
,6/14/20,"14,313",332,321,139,0,3,"3,205,958"
,6/15/20,"14,608",295,327,143,4,3,"3,205,958"
,6/16/20,"14,937",329,340,145,2,3,"3,205,958"
,6/17/20,"15,344",407,354,149,4,3,"3,205,958"
,6/18/20,"15,839",495,370,152,3,3,"3,205,958"
,6/19/20,"16,425",586,407,155,3,2,"3,205,958"
,6/20/20,"17,068",643,441,155,0,2,"3,205,958"
,6/21/20,"17,462",394,450,158,3,3,"3,205,958"
,6/22/20,"17,906",444,471,158,0,2,"3,205,958"
,6/23/20,"18,300",394,480,163,5,3,"3,205,958"
,6/24/20,"18,784",484,491,163,0,2,"3,205,958"
,6/25/20,"19,374",590,505,164,1,2,"3,205,958"
